Date,BTC_Price,DOW_Price,NASDAQ_Price,GOLD_Price,USD_Price,US_BCI,US_CCI,US2TB,US30TB,ETH,XRP,US_INTR,S&P,BTCCash,LTC,Gsearch
2017-11-29,9749.4,23940.68,6824.39,1286.2,93.11,101.23,101.35,107.43,153.31,420.34,0.24,1.25,2626.07,1332.4,86.7,45
2017-11-30,9907,24272.35,6873.97,1276.7,93,101.23,101.35,107.38,152.84,432.21,0.24,1.25,2647.58,1312.7,85.82,45
2017-12-01,10869,24231.59,6847.59,1282.3,92.84,101.26,101.17,107.39,154.38,460.67,0.24,1.25,2642.22,1431.4,100.16,100
2017-12-04,11595,24290.05,6775.37,1277.7,93.14,101.26,101.17,107.34,154.12,465,0.25,1.25,2639.44,1540,104.28,100
2017-12-05,11595,24180.64,6762.21,1264.9,93.33,101.26,101.17,107.3,154.81,451.87,0.23,1.25,2629.57,1415,101.01,100
2017-12-06,13527,24140.91,6776.38,1266.1,93.58,101.26,101.17,107.34,155.16,413.71,0.22,1.25,2629.27,1345.5,100.01,100
2017-12-07,16601,24211.48,6812.84,1253.1,93.77,101.26,101.17,107.34,153.97,415.02,0.2,1.25,2636.98,1229,97.96,100
2017-12-08,15869,24329.16,6840.08,1248.4,93.87,101.26,101.17,107.36,154,442.19,0.23,1.25,2651.5,1385,128.97,100
2017-12-11,16754,24386.03,6875.08,1246.9,93.84,101.26,101.17,107.31,154.16,515.25,0.25,1.25,2659.99,1408.4,218.6,100
2017-12-12,16967,24504.8,6862.32,1241.7,94.08,101.26,101.17,107.3,153.78,634.87,0.35,1.25,2664.11,1581.8,352.08,100
2017-12-13,16181,24585.43,6875.8,1248.6,93.42,101.26,101.17,107.4,154.81,690.69,0.45,1.25,2662.85,1581.1,312.89,100
2017-12-14,16383,24508.66,6856.53,1257.1,93.48,101.26,101.17,107.34,155.22,686.51,0.82,1.25,2652.01,1936.7,283.8,100
2017-12-15,17522,24651.74,6936.58,1257.5,93.93,101.26,101.17,107.3,155.38,678.29,0.74,1.25,2675.81,1799.6,303.79,100
2017-12-18,18934,24792.2,6994.76,1265.5,93.52,101.26,101.17,107.31,154.28,783.99,0.76,1.25,2690.16,2149.1,359.4,100
2017-12-19,17345,24754.75,6963.85,1264.2,93.03,101.26,101.17,107.27,152.53,799.98,0.73,1.25,2681.47,2669.5,350.79,100
2017-12-20,16425,24726.65,6960.96,1269.6,92.89,101.26,101.17,107.26,150.56,794.99,0.71,1.25,2679.25,3708.9,305.59,100
2017-12-21,15666.8,24782.29,6965.36,1270.6,92.86,101.26,101.17,107.23,151.19,786.97,1.09,1.25,2684.57,3067.5,311,100
2017-12-22,13170,24754.06,6959.96,1278.8,92.92,101.26,101.17,107.2,151,628.19,0.99,1.25,2683.34,2432.9,267.79,100
2017-12-25,13623,24754.06,6959.96,1277.9,92.92,101.26,101.17,107,150.78,709.81,0.97,1.25,2683.34,2709.4,273.52,100
2017-12-26,15679,24746.21,6936.25,1287.5,92.8,101.26,101.17,107.21,151.62,749.8,1.07,1.25,2680.5,2915,280.1,100
2017-12-27,15374,24774.3,6939.34,1291.4,92.61,101.26,101.17,107.25,152.94,736.45,1.21,1.25,2682.62,2706.2,264.4,100
2017-12-28,14315,24837.51,6950.16,1297.2,92.3,101.26,101.17,107.24,152.72,711.42,1.24,1.25,2687.54,2477.8,251.18,100
2017-12-29,14317,24719.22,6903.39,1309.3,91.83,101.26,101.17,107.05,153,731.52,1.92,1.25,2673.61,2612.5,245.79,100
2018-01-01,13354,24719.22,6903.39,1308.7,91.83,101.27,100.96,107.04,152.88,752.46,2.03,1.25,2673.61,2306.1,225.22,60
2018-01-02,14709.8,24824.01,7006.9,1316.1,91.57,101.27,100.96,106.98,151.75,858.78,2.19,1.25,2695.81,2552.3,253.31,60
2018-01-03,15155,24922.68,7065.53,1318.5,91.9,101.27,100.96,106.97,152.31,942.01,2.72,1.25,2713.06,2557.7,244.99,60
2018-01-04,15160,25075.13,7077.91,1321.6,91.58,101.27,100.96,106.91,152.31,940,2.73,1.25,2723.99,2349.7,238.91,60
2018-01-05,16917,25295.87,7136.56,1322.3,91.67,101.27,100.96,106.91,151.81,962.77,2.5,1.25,2743.15,2382.2,246.23,60
2018-01-08,14930,25283,7157.39,1320.4,92.1,101.27,100.96,106.91,151.72,1129.3,2.4,1.25,2747.71,2400,255.35,60
2018-01-09,14423,25385.8,7163.58,1313.7,92.26,101.27,100.96,106.91,150.22,1283.7,2.04,1.25,2751.29,2370.8,246.79,60
2018-01-10,14896,25369.13,7153.57,1319.3,92.07,101.27,100.96,106.91,150.06,1248,1.92,1.25,2748.23,2851,248.5,60
2018-01-11,13266,25574.73,7211.78,1322.5,91.61,101.27,100.96,106.9,150.44,1135.5,1.93,1.25,2767.56,2433.1,226.91,60
2018-01-12,13783,25803.19,7261.06,1334.9,90.73,101.27,100.96,106.84,150.5,1257.2,2.01,1.25,2786.24,2586.4,235.52,60
2018-01-14,13558,25803.19,7261.06,1337.4,90.73,101.27,100.96,106.84,150.5,1350,1.82,1.25,2786.24,2520.2,237.89,60
2018-01-15,13575,25803.19,7261.06,1341.8,90.73,101.27,100.96,106.83,150.44,1273.4,1.66,1.25,2786.24,2383.7,232.51,60
2018-01-16,11072,25792.86,7223.69,1337.1,90.15,101.27,100.96,106.82,150.81,1020.1,1.14,1.25,2776.42,1724.2,191.13,60
2018-01-17,10036,26115.65,7298.28,1339.2,90.31,101.27,100.96,106.76,150.31,1017.5,1.32,1.25,2802.56,1739.7,189,60
2018-01-18,11045,26017.81,7296.05,1327.2,90.3,101.27,100.96,106.77,149.44,994.81,1.55,1.25,2798.03,1685.8,192.6,60
2018-01-19,11476,26071.72,7336.38,1333.1,90.37,101.27,100.96,106.74,149,1032.6,1.52,1.25,2810.3,1749,192.5,60
2018-01-20,12728,26071.72,7336.38,1333.1,90.37,101.27,100.96,106.74,149,1146,1.56,1.25,2810.3,2010.1,210.91,60
2018-01-21,11514,26071.72,7336.38,1333.1,90.37,101.27,100.96,106.74,149,1047,1.35,1.25,2810.3,1769,191.25,60
2018-01-22,10771,26214.6,7408.03,1336.9,90.19,101.27,100.96,106.73,148.69,995.08,1.34,1.25,2832.97,1604.7,179.42,60
2018-01-23,10819,26210.81,7460.29,1341.7,89.92,101.27,100.96,106.77,149.22,982.98,1.33,1.25,2839.13,1613.7,178.27,60
2018-01-24,11414,26252.12,7415.06,1361.4,89.01,101.27,100.96,106.73,148.47,1063.2,1.35,1.25,2837.54,1654,180.6,60
2018-01-25,11146,26392.79,7411.16,1368,89.23,101.27,100.96,106.73,149.41,1048.2,1.3,1.25,2839.25,1627.3,178.86,60
2018-01-26,11070,26616.71,7505.77,1357.2,88.89,101.27,100.96,106.66,148.75,1047,1.21,1.25,2872.87,1595,175.71,60
2018-01-27,11461,26616.71,7505.77,1357.2,88.89,101.27,100.96,106.66,148.75,1114.8,1.22,1.25,2872.87,1636.4,179.65,60
2018-01-28,11839,26616.71,7505.77,1357.2,88.89,101.27,100.96,106.66,148.75,1246.6,1.37,1.25,2872.87,1760.5,191.12,60
2018-01-29,11212,26439.48,7466.51,1345.1,89.13,101.27,100.96,106.66,148.12,1175,1.27,1.25,2853.53,1650.1,179.57,60
2018-01-30,10175,26076.89,7402.48,1340,89,101.27,100.96,106.66,147.38,1076,1.11,1.25,2822.43,1472.7,164.25,60
2018-01-31,10284,26149.39,7411.48,1343.1,88.95,101.27,100.96,106.62,147.81,1121.3,1.14,1.25,2823.81,1498.4,161.9,60
2018-02-01,9181.1,26186.71,7385.86,1347.9,88.5,101,101,106.59,146.56,1036.3,0.97,1.25,2821.98,1277.2,140.6,50
2018-02-02,8895.8,25520.96,7240.95,1337.3,89.04,101,101,106.59,144.78,923.3,0.9,1.25,2762.13,1197.1,130.69,50
2018-02-03,9219.4,25520.96,7240.95,1337.3,89.04,101,101,106.59,144.78,972.4,0.96,1.25,2762.13,1276.6,160.97,50
2018-02-04,8200,25520.96,7240.95,1337.3,89.04,101,101,106.59,144.78,829.98,0.82,1.25,2762.13,1158.4,147.5,50
2018-02-05,6949.9,24345.75,6967.53,1336.5,89.41,101,101,106.73,145.69,698.62,0.68,1.25,2648.94,884.8,124.98,50
2018-02-06,7673.8,24912.77,7115.88,1329.5,89.45,101,101,106.71,146.03,781.6,0.76,1.25,2695.14,964.48,141.5,50
2018-02-07,7587,24893.35,7051.98,1314.6,90.12,101,101,106.64,144.62,751.25,0.72,1.25,2681.66,952.99,137.8,50
2018-02-08,8235.1,23860.46,6777.16,1319,90.12,101,101,106.64,144.09,813.2,0.78,1.25,2581,1282.8,149.02,50
2018-02-09,8683.2,24190.9,6874.49,1315.7,90.33,101,101,106.77,144.16,878.9,0.92,1.25,2619.55,1299.1,164.1,50
2018-02-10,8563.1,24190.9,6874.49,1315.7,90.33,101,101,106.77,144.16,852,1.03,1.25,2619.55,1240.1,155.08,50
2018-02-11,8069,24190.9,6874.49,1315.7,90.33,101,101,106.77,144.16,810.64,0.96,1.25,2619.55,1210.1,149.26,50
2018-02-12,8900.6,24601.27,6981.96,1326.4,90.1,101,101,106.69,144.41,866.4,1.04,1.25,2656,1279.7,161.5,50
2018-02-13,8515.9,24640.45,7013.51,1330.4,89.59,101,101,106.66,144.56,839.69,0.99,1.25,2662.94,1218,158.91,50
2018-02-14,9455.4,24893.49,7143.61,1358,89,101,101,106.53,143.38,919.11,1.13,1.25,2698.63,1355,211.86,50
2018-02-15,9996.9,25200.37,7256.43,1355.3,88.5,101,101,106.52,144,926.32,1.1,1.25,2731.2,1356.7,221.24,50
2018-02-16,10162,25219.38,7239.47,1356.2,89.01,101,101,106.54,144.22,937.38,1.11,1.25,2732.22,1530,228.24,50
2018-02-17,11053.5,25219.38,7239.47,1356.2,89.01,101,101,106.54,144.22,973.28,1.17,1.25,2732.22,1539.3,229.9,50
2018-02-18,10372,25219.38,7239.47,1350.5,89.01,101,101,106.53,144.34,912.21,1.07,1.25,2732.22,1450.9,214.5,50
2018-02-19,11173,25219.38,7239.47,1347.8,89.01,101,101,106.5,144.06,939.18,1.11,1.25,2732.22,1517.4,222.1,50
2018-02-20,11218,24964.75,7234.31,1331.2,89.64,101,101,106.49,143.88,884.51,1.02,1.25,2716.26,1390.5,229.39,50
2018-02-21,10455,24797.78,7218.23,1332.1,89.91,101,101,106.48,142.69,837.79,0.95,1.25,2701.33,1282.9,210.23,50
